company,file,window_end_index,S0,sigma,option_price,future_price,pct_change,abs_pct_change
general,general_mills_us_d.csv,1182,2.71745,0.2794388812054828,0.3458078103314457,3.137,2.7136539648771603,2.7136539648771603
general,general_mills_us_d.csv,930,2.7071,0.2574949853033389,0.3216075554250011,2.71016,-11.76711445550593,11.76711445550593
general,general_mills_us_d.csv,426,1.46847,0.2273608116202559,0.1574154099436371,1.61086,-1.0232016958900831,1.0232016958900831
general,general_mills_us_d.csv,174,1.05928,0.2254845087752574,0.1127865335176021,1.45851,27.041336236160205,27.041336236160205
gm,gm_us_d.csv,3585,47.89,0.3432683602202489,7.2705297173614944,81.4242,54.8416585563552,54.8416585563552
gm,gm_us_d.csv,3333,38.7,0.3443778476834253,5.891828562608804,47.8,8.28984867542943,8.28984867542943
gm,gm_us_d.csv,3081,42.95,0.3461369896145643,6.5678956184195165,38.99,-24.511980485260807,24.511980485260807
gm,gm_us_d.csv,2829,48.1825,0.3366248147464153,7.191902782150976,42.43,-26.865361453122965,26.865361453122965
gm,gm_us_d.csv,2577,53.2198,0.3330193353682297,7.870018006580548,48.6107,-23.448261749537853,23.448261749537853
gm,gm_us_d.csv,2325,34.1868,0.2816506961395948,4.379549926406135,53.3592,43.270648535674205,43.270648535674205
gm,gm_us_d.csv,2073,36.7054,0.2869548396674431,4.777184103656932,34.7084,-18.45555178163685,18.45555178163685
gm,gm_us_d.csv,1821,37.5386,0.2830216899683104,4.828759687160449,36.8089,-14.807317500280911,14.807317500280911
gm,gm_us_d.csv,1569,30.9304,0.2925465536653997,4.09217766398319,38.0822,9.891958513361647,9.891958513361647
gm,gm_us_d.csv,1317,23.0022,0.2990779893429451,3.101103994900601,30.6258,19.66114547782126,19.66114547782126
gm,gm_us_d.csv,1065,30.2893,0.3103573711059527,4.215049789322556,22.3302,-40.19290571034178,40.19290571034178
gm,gm_us_d.csv,813,27.3625,0.3283839110663217,3.99752801379446,30.0086,-4.938978579422418,4.938978579422418
gm,gm_us_d.csv,561,21.9668,0.3590259388113909,3.4678974232350885,27.1226,7.683880113466279,7.683880113466279
gm,gm_us_d.csv,309,19.8047,0.3893548140622554,3.356937044040345,21.953,-6.102778855727913,6.102778855727913
gm,gm_us_d.csv,57,28.0136,0.2334459337513846,3.0685934042502048,19.8116,-40.23257776312293,40.23257776312293
